gene	driver_prob	is_driver	is_labeled
MPHOSPH6	0.27088398	0	0
NDUFA7	0.27088135	0	0
GLB1L3	0.27085263	0	0
C1orf105	0.27073115	0	0
PNLDC1	0.27066135	0	1
CCDC28B	0.27065808	0	0
CCDC71	0.27058995	0	0
E2F8	0.2705861	0	0
ZPBP2	0.27053764	0	0
LRRC53	0.27053213	0	0
C3orf38	0.27052796	0	0
TRIQK	0.27051234	0	0
LPAR2	0.27050877	0	0
OR51B5	0.27050838	0	0
GTF3C5	0.27050236	0	0
CA3	0.27048847	0	0
TLL2	0.2703392	0	0
NPY4R	0.2703184	0	0
PATE2	0.2702637	0	0
CCDC137	0.27021882	0	0
CTRC	0.27018076	0	0
PRAC1	0.27016366	0	0
C11orf86	0.2701416	0	0
SLC12A8	0.27012697	0	0
CYB561A3	0.27010104	0	1
AKAP11	0.27005094	0	0
DBF4B	0.27003738	0	0
C7orf31	0.26999596	0	0
TMEM50A	0.26998475	0	0
NOL7	0.2699818	0	0
LIPJ	0.26995045	0	0
TMPRSS11F	0.26993752	0	1
PERM1	0.2699316	0	0
SHISA7	0.26991317	0	0
SMIM1	0.26990145	0	0
DRP2	0.26985863	0	0
PPCS	0.26983804	0	0
BGLAP	0.26982945	0	0
ZBTB32	0.2697963	0	0
ZAR1L	0.26974976	0	0
C1orf162	0.26974535	0	0
SLC25A52	0.26974118	0	0
RNPEPL1	0.26970944	0	0
IYD	0.26969233	0	0
R3HCC1	0.26949412	0	0
ZNF98	0.26948935	0	0
FAP	0.26945058	0	0
OMP	0.26941293	0	0
OR10H4	0.26940688	0	0
LYG1	0.26938638	0	0
C16orf90	0.26938403	0	0
ETV3L	0.269352	0	1
DCXR	0.26934034	0	0
PDE7B	0.2693323	0	0
SMIM15	0.2693128	0	0
ARL14	0.26930833	0	0
FAM193A	0.26930732	0	0
COPRS	0.2692159	0	1
TMEM81	0.2691926	0	0
WNT10A	0.2691751	0	0
BLMH	0.26913434	0	0
YIF1B	0.26907668	0	1
NAIF1	0.2690506	0	1
ASB16	0.26902166	0	0
ACKR3	0.2689675	1	1
LMNTD2	0.2689612	0	0
RITA1	0.26893485	0	1
KCNS3	0.26893252	0	0
RAD9B	0.26887664	0	0
KLHL29	0.2688744	0	0
PCDHGB3	0.26886398	0	0
LRRIQ4	0.2688462	0	0
MMP24	0.26883763	0	1
USP42	0.26877758	0	0
THAP3	0.26871794	0	0
TAC4	0.26871285	0	0
TRAPPC6A	0.2686858	0	0
NTMT1	0.26867494	0	0
PRR5-ARHGAP8	0.26867342	0	0
CLEC2D	0.2686634	0	0
TMEM39B	0.2686431	0	1
GDF3	0.26861995	0	0
LYSMD3	0.2686137	0	1
FAM177B	0.26856494	0	0
PGF	0.26855856	0	0
C9orf92	0.26855367	0	0
FAM83G	0.26851884	0	0
GSX1	0.2684688	0	0
DUS4L	0.26842362	0	0
EXOC6B	0.26840177	0	0
XRCC2	0.2683891	0	0
UBALD1	0.26832148	0	0
CKMT2	0.26831946	0	0
PHPT1	0.2683031	0	0
SPDYE5	0.26828733	0	0
ABCD2	0.26819617	0	0
FKBP10	0.26818508	0	0
EFNA1	0.2681532	0	0
DOLK	0.26812333	0	0
UGT1A5	0.2681059	0	0
TIMM23B	0.2680769	0	0
GPC6	0.26804566	0	0
MAP3K7CL	0.268039	0	1
ADIG	0.26803842	0	0
MYADML2	0.26795632	0	1
TAS2R14	0.2679531	0	0
SYCN	0.2679407	0	1
GGT2	0.2679313	0	0
INHBC	0.26792055	0	0
ZNF641	0.26789898	0	0
OR5AC2	0.26787114	0	0
CCL22	0.26784307	0	0
KLHDC7B	0.26780018	0	0
TTF1	0.2677923	0	0
CARD8	0.26774865	0	0
ANP32D	0.26773724	0	0
ZSWIM7	0.26770252	0	0
CPNE7	0.26770145	0	0
TMEM139	0.26767808	0	0
MIIP	0.2676453	0	0
MRPS21	0.26764017	0	0
OR52B6	0.26762435	0	0
ZNF519	0.26761687	0	1
VN1R4	0.2675847	0	0
INSL6	0.26753134	0	0
MYOM3	0.26752755	0	0
CPSF4L	0.26749197	0	0
SPC25	0.26746207	0	0
CD101	0.2674296	0	1
LDHD	0.26742524	0	0
STON1-GTF2A1L	0.26741475	0	0
ZNF705G	0.2674046	0	1
CAMSAP1	0.2673889	0	0
TFPT	0.26737517	0	0
LRRC14B	0.2673685	0	0
OGFR	0.26736844	0	0
TOR2A	0.26730567	0	0
RIPPLY1	0.26730475	0	0
ST7L	0.26724002	0	0
C11orf98	0.26723227	0	0
TSPAN33	0.26719117	0	0
GLT8D1	0.26717442	0	1
NXPE1	0.26715058	0	0
TEX38	0.26711428	0	0
RNF133	0.2670754	0	0
PRRC2B	0.2670687	0	0
SMIM6	0.26706016	0	0
ANKRD62	0.26705414	0	0
BTBD2	0.26704997	0	1
OR1L6	0.2670441	0	0
BTBD3	0.26703697	0	0
ZBED3	0.26694745	0	0
TAF1B	0.2668976	0	1
TPBGL	0.26687962	0	0
TOR1A	0.26686674	0	1
ANKRD42	0.26683503	0	0
A3GALT2	0.26678255	0	0
SPRN	0.26677936	0	0
LDHAL6B	0.26677027	0	1
TICAM2	0.26676732	0	1
CLPS	0.26676446	0	0
ASB6	0.26675624	0	0
ZNF529	0.26667827	0	1
SAMD11	0.26665166	0	0
ZNF227	0.2666486	0	0
FADS3	0.26660675	0	0
OMG	0.26660043	0	0
SLC17A9	0.2665834	0	0
LRRC69	0.26656318	0	0
C22orf23	0.26655856	0	0
POLM	0.26655513	0	0
PHF19	0.26651198	0	0
RHPN1	0.2664817	0	0
WNT8A	0.26647022	0	0
TMEM177	0.26640153	0	1
C19orf67	0.2663652	0	0
TMED1	0.26635632	0	0
FOXR1	0.2663346	0	0
RWDD2B	0.2662969	0	0
PRMT9	0.26627856	0	0
SLC30A7	0.26626462	0	0
UQCR11	0.26618537	0	1
ENPP4	0.26618332	0	0
ZSCAN31	0.26617604	0	1
RFPL4B	0.266175	0	0
HESX1	0.26615337	0	0
S100G	0.26613355	0	1
NPPB	0.26612622	0	0
KCNK5	0.26611495	0	0
SMYD3	0.2660382	0	0
OR4F5	0.26602846	0	0
C14orf93	0.26600692	0	1
ZNF560	0.26600367	0	0
UBE2Q1	0.26598924	0	0
FRS3	0.26597878	0	1
TXNDC15	0.26596355	0	0
BMF	0.2659163	0	0
SPATA12	0.26591414	0	0
NT5C	0.26590046	0	0
ANXA8	0.26589245	0	0
SCGB2B2	0.2657852	0	0
RFFL	0.26575306	0	0
GPATCH4	0.26572496	0	0
FAM71B	0.2656699	0	1
LELP1	0.26564914	0	0
ZNF3	0.26561174	0	0
IFITM10	0.2655849	0	0
SIKE1	0.26550084	0	1
RAB40A	0.26545423	0	0
SLC39A4	0.26544768	0	0
TNIP3	0.2654346	0	0
OR52W1	0.26539433	0	0
OR13C3	0.2653756	0	0
AGTPBP1	0.26536542	0	0
RORC	0.265356	0	0
HCN3	0.2653437	0	0
CRACR2B	0.26532316	0	0
RNLS	0.26529005	0	0
IWS1	0.26528496	0	0
MRPS17	0.26527068	0	0
TTC16	0.26526624	0	0
THEGL	0.26525	0	0
DNAJB7	0.2652471	0	0
C1QTNF9B	0.2652371	0	0
BTBD11	0.2652156	0	0
FSD1L	0.26518005	0	0
TTYH1	0.26517335	0	0
COQ10A	0.26515347	0	1
ENTPD8	0.26512283	0	0
ZSWIM4	0.265116	0	0
BLOC1S5	0.2651156	0	0
C15orf62	0.2651037	0	0
SYT3	0.26509854	0	0
GRK4	0.2650791	0	0
NT5DC4	0.26504534	0	0
CCDC85B	0.265032	0	1
POLR2J2	0.2650147	0	0
GLMP	0.26498914	0	1
DNTTIP1	0.2649236	0	0
MS4A15	0.26490873	0	0
DPM3	0.26488203	0	0
CLPSL1	0.2648702	0	1
DCBLD1	0.2647709	0	1
MAFA	0.26467246	0	0
NATD1	0.26463515	0	0
SHROOM1	0.2646202	0	0
MLANA	0.26460403	0	0
PTPN4	0.26456037	0	0
SMNDC1	0.26447645	0	1
PCGF2	0.26443002	0	1
OR9G4	0.26438388	0	0
PPP1R12C	0.2643752	0	0
PON3	0.26437056	0	0
OR2T29	0.26435512	0	0
CEP68	0.26433018	0	0
BAD	0.26430947	0	0
NUDT8	0.264283	0	1
ODF3L1	0.26424637	0	0
PMF1	0.26420945	0	0
FBXO47	0.26420236	0	0
CRIPAK	0.26419735	0	0
PPP1R14C	0.26419204	0	0
NDUFAF2	0.26415843	0	0
EPHA10	0.26415274	0	0
C2orf72	0.2641246	0	0
ERICH1	0.26411754	0	0
ZHX2	0.26409262	0	0
IGFL3	0.26405832	0	0
TAAR8	0.26401192	0	0
MTF2	0.2639982	0	0
FAM151A	0.2639629	0	0
FKRP	0.26392728	0	0
HOXC12	0.26386276	0	0
CHMP6	0.26379296	0	0
CLLU1OS	0.26378527	0	0
ZNF66	0.263753	0	0
TMED6	0.26374072	0	1
KCNS2	0.26370823	0	0
SGSM2	0.26365712	0	0
IL9	0.2636467	0	0
ORC6	0.26364145	0	0
IL11RA	0.2636175	0	0
DNPH1	0.2635519	0	1
ZNF473	0.26353702	0	0
FAM83D	0.26353008	0	1
PPP1R37	0.26350754	0	0
HES1	0.26350278	0	0
FSD1	0.26349106	0	0
OR1G1	0.2634647	0	0
NTN3	0.2634485	0	0
OR1F1	0.26343998	0	0
GOLGA8H	0.26338163	0	0
PPY	0.26334003	0	0
TMEM31	0.26333413	0	0
ZNF117	0.2633323	0	0
B3GALT1	0.26332036	0	0
MED27	0.2632987	0	0
OR4F6	0.2632488	0	0
CLEC4A	0.26320788	0	0
RTP4	0.26319376	0	0
ANP32E	0.263147	0	0
TRMT12	0.26311165	0	0
STRN4	0.26309142	0	0
FFAR1	0.26308396	0	0
TMEM229B	0.26307756	0	1
DEPDC4	0.26301426	0	0
FTHL17	0.26300216	0	0
C12orf66	0.2629464	0	0
TMEM241	0.26290604	0	0
PLAC1	0.26289767	0	0
KRTAP19-4	0.26285857	0	1
C19orf71	0.2627725	0	0
RXFP4	0.26274386	0	0
CDK3	0.2626692	0	0
E2F7	0.26266775	0	0
ORAI3	0.2626661	0	0
SMIM22	0.26263055	0	0
TMEM132E	0.26259583	0	0
LUC7L2	0.2625719	0	0
ZNF696	0.26253107	0	1
TMEM196	0.26250154	0	0
SNRK	0.26249653	0	0
CCDC3	0.26249522	0	0
TAS2R42	0.26249257	0	0
FAM25A	0.2624341	0	0
SIGLEC11	0.26242858	0	0
RBP5	0.26241234	0	0
KRTAP17-1	0.2623999	0	1
MYO19	0.2623274	0	0
GAL3ST1	0.26229674	0	0
OLAH	0.2622903	0	0
ZNF354B	0.2622846	0	0
CALCB	0.26225132	0	0
KLRB1	0.2622438	0	0
OR6P1	0.26223373	0	0
SDSL	0.26221126	0	0
ZNF830	0.2621929	0	0
PPP1R3D	0.26216772	0	0
RHBDD3	0.26209575	0	1
ZGPAT	0.26208293	0	1
MC3R	0.26207688	0	0
CDPF1	0.2620603	0	0
RNF187	0.2620389	0	1
GALP	0.26203543	0	0
CSTL1	0.262014	0	0
MAS1L	0.26189825	0	0
GABRR2	0.26189536	0	0
C1orf146	0.2618822	0	0
ST3GAL4	0.26185542	0	0
ARHGAP8	0.26181358	0	0
C1QTNF6	0.26176375	0	0
TEX19	0.26175278	0	0
SLC45A2	0.2617215	0	0
FAM187B	0.2617147	0	1
NXPE2	0.26168612	0	1
SPATA45	0.26164874	0	0
PRM3	0.261634	0	0
CST7	0.26162285	0	0
KCTD4	0.2616074	0	1
OR14I1	0.26154038	0	0
ORMDL3	0.26151228	0	0
NUP62CL	0.261484	0	1
C6orf52	0.26146564	0	0
KRTAP12-4	0.2614321	0	1
LIX1L	0.26137948	0	0
YIPF2	0.2613218	0	0
SERP2	0.2613203	0	1
WDR34	0.26123926	0	0
SLC22A12	0.26123208	0	0
NPIPB3	0.2612128	0	0
EFCAB5	0.26119635	0	0
DCTD	0.26113883	0	0
OR1D2	0.26112205	0	0
OTOR	0.26111516	0	0
ANKS3	0.26110488	0	0
SENP8	0.2610849	0	0
OR52D1	0.26106167	0	0
MZF1	0.26106164	0	1
SLC35G5	0.26105398	0	0
HCST	0.2610118	0	1
MSS51	0.2609964	0	0
LEUTX	0.2609964	0	1
SULT2B1	0.2609852	0	0
FAM9C	0.26097602	0	0
OR8S1	0.2609711	0	0
LCN1	0.26095656	0	0
KLK11	0.26093084	0	0
COX7A2L	0.26092964	0	0
S1PR3	0.26092267	0	0
SLC50A1	0.26091588	0	0
CPO	0.26080683	0	0
LINGO2	0.26065806	0	1
ODF3B	0.26064366	0	0
CCDC167	0.26064244	0	1
SWI5	0.2606067	0	0
HHLA1	0.26058847	0	0
COQ7	0.26057795	0	0
LIN9	0.26056248	0	0
GRXCR2	0.2605316	0	0
GPATCH8	0.2605124	0	0
BID	0.26045722	0	0
COX20	0.26043302	0	0
ZNF32	0.26039955	0	0
SLC35D3	0.26034632	0	0
OR2W3	0.2603223	0	0
KLHL35	0.26029113	0	0
OR52A5	0.26025885	0	0
CDK2AP1	0.26024553	0	0
CACNA2D3	0.26022545	0	0
B9D1	0.26018006	0	0
TM9SF1	0.26015845	0	0
GEMIN7	0.26009768	0	0
GUCA1A	0.26007342	0	0
PPAN	0.26005432	0	0
RASGEF1B	0.26004377	0	0
BOK	0.26000392	0	0
TM2D2	0.25996655	0	0
MFSD3	0.2598897	0	1
SIGLEC12	0.2598074	0	0
KIFC2	0.2598057	0	0
DPYS	0.25976345	0	0
THAP4	0.25976205	0	0
CLEC4E	0.2597369	0	0
OR52B4	0.25970322	0	0
AFP	0.25968865	0	0
CREB3L4	0.25964752	0	0
GSC2	0.25963166	0	0
MTERF4	0.25960037	0	0
KRTAP5-1	0.2595915	0	0
BCL2L14	0.25958937	0	1
PRCD	0.25955993	0	0
KCNK13	0.25953355	0	0
DGAT2L6	0.25949633	0	0
ZNF286A	0.25948688	0	1
OR3A3	0.25948367	0	0
RMDN2	0.25948215	0	1
TMEM161A	0.25947636	0	1
DOK1	0.25938976	0	0
TSEN34	0.2593862	0	0
DCST1	0.25936896	0	0
PPP1R3G	0.25935584	0	0
DDI2	0.25934237	0	0
TDRKH	0.25932607	0	1
SH2B2	0.25931293	0	1
IPCEF1	0.25925094	0	1
FOXH1	0.25922123	0	1
FAM193B	0.2592103	0	0
OOEP	0.25917703	0	0
SIRT4	0.25916696	0	0
MAST4	0.2590402	0	0
C8orf88	0.2590189	0	0
CSNK2A3	0.25901052	0	0
CCDC144NL	0.2590042	0	0
FUT5	0.25896174	0	0
RAD9A	0.25887012	0	0
SUMO4	0.2588644	0	0
MTX3	0.25882974	0	1
STAM	0.25877512	0	0
C7orf50	0.2587595	0	0
C9orf40	0.2587033	0	0
MPG	0.2586512	0	0
MAGEE1	0.25864825	0	0
SNX33	0.25864518	0	0
ZBTB12	0.25860927	0	0
MGAT2	0.2585619	0	0
TGM6	0.25855976	0	0
HSPBAP1	0.2585004	0	1
RNF212B	0.25847802	0	0
FAM131A	0.25846884	0	0
FAM229B	0.2584358	0	0
OR2V2	0.2584311	0	0
SNRNP48	0.25837022	0	1
TTYH3	0.2583477	0	1
ERICH6B	0.25828	0	0
FAM186B	0.25827724	0	1
PRB2	0.25824243	0	0
PCED1B	0.25820273	0	0
PIAS3	0.2581682	0	0
PNPLA7	0.25816226	0	0
SULT1A1	0.25814205	0	0
VMAC	0.25810587	0	0
VASN	0.25808412	0	0
TFAP2E	0.25807434	0	0
SPANXA1	0.25803247	0	0
ZIC3	0.25798672	0	0
CDRT15	0.25790712	0	0
EPN1	0.25782818	0	0
KRT34	0.25780383	0	0
FAM43B	0.25772747	0	0
CHTF18	0.25766885	0	0
TULP1	0.25765818	0	0
MTFP1	0.2576497	0	0
ATP10B	0.25763485	0	0
PPCDC	0.2576262	0	0
KIAA1143	0.2576174	0	0
DUS1L	0.25754088	0	0
ABHD14A-ACY1	0.25753516	0	0
PIGX	0.2574976	0	0
RRNAD1	0.25738853	0	0
TMOD4	0.2573728	0	0
NRK	0.25732288	0	0
CPT1B	0.2572065	0	0
TBC1D10C	0.25719875	0	0
SURF6	0.25717893	0	0
ZNF410	0.25698823	0	1
CDKL4	0.25697955	0	1
CCDC166	0.25693336	0	0
OR4N2	0.256927	0	1
WDR64	0.25687355	0	0
OR51B4	0.25681382	0	0
BIK	0.25679988	0	0
ATL2	0.25676385	0	1
GDPD4	0.25676098	0	0
PRAF2	0.256745	0	0
ZNF709	0.25669122	0	0
MND1	0.25668523	0	0
MALRD1	0.2566281	0	0
PLEKHF1	0.25650927	0	0
PGAM4	0.25649568	0	0
JOSD2	0.25644922	0	0
NOMO2	0.25644305	0	0
OSR2	0.2564017	0	0
FAM53C	0.25638154	0	0
GLIPR1L1	0.2563559	0	0
VHLL	0.25627786	0	1
LMOD2	0.2562386	0	0
TUBG2	0.25621367	0	0
GAS2L1	0.256159	0	0
C20orf27	0.25614744	0	0
OR9I1	0.25610653	0	0
SIM2	0.25604638	0	0
PLXDC2	0.2560445	0	0
SLC25A39	0.25600326	0	0
ZER1	0.25596443	0	0
WNT3	0.25591645	0	0
MYRFL	0.25584418	0	0
PTGES3L	0.25582552	0	0
UTF1	0.25577193	0	0
KCNK4	0.2557493	0	0
C2CD4C	0.255731	0	0
ZNF558	0.25572595	0	0
ADAP2	0.2557041	0	0
TSACC	0.25570288	0	1
TMEM125	0.2556527	0	0
SMIM21	0.25564778	0	0
STK31	0.255643	0	0
LST1	0.25563782	0	0
B3GAT1	0.25554127	0	0
GPR179	0.25550768	0	0
FAM186A	0.25545442	0	0
GGN	0.2554379	0	0
NUDT17	0.25542146	0	0
OR4F15	0.25538287	0	0
SNRNP27	0.25534302	0	0
P2RY14	0.25532383	0	0
ZNF718	0.25532243	0	0
USP17L7	0.25530294	0	1
LCN8	0.25527388	0	0
LRCOL1	0.2552432	0	0
C3orf49	0.25520465	0	0
CNNM3	0.25519556	0	0
ZNF197	0.2551872	0	0
PRDM12	0.25516316	0	0
ABCA2	0.2551279	0	0
TFR2	0.25512663	0	0
WFDC3	0.25512272	0	0
OR2T1	0.2550988	0	0
GALNT4	0.25506178	0	0
KHDC1L	0.25502887	0	0
GSG1	0.25501817	0	1
SEMA4F	0.2550128	0	1
SPACA3	0.25500274	0	0
CCDC158	0.25498053	0	0
KRBA2	0.25494608	0	0
MAN1B1	0.25494155	0	0
PCDHA2	0.25492555	0	0
FAM3B	0.2548768	0	0
CDCA7L	0.25487307	0	0
CCDC152	0.25487098	0	0
CORO7-PAM16	0.25485033	0	0
TRIM61	0.25481218	0	0
SSUH2	0.2547779	0	0
CNTD1	0.2547341	0	0
GABRQ	0.2547283	0	0
PSKH1	0.254693	0	0
CHURC1-FNTB	0.25469276	0	0
EVPLL	0.25461763	0	0
DCAF12L1	0.25459617	0	0
OXER1	0.25459608	0	1
PAGR1	0.25458187	0	0
MICALL2	0.25456575	0	1
GABPB2	0.25455755	0	1
KIRREL3	0.2544488	0	0
DAPK2	0.25440902	0	0
NHSL2	0.25440365	0	0
BTBD16	0.25437176	0	0
SAP25	0.25431833	0	1
NCKAP5L	0.25426024	0	0
ATG9B	0.25419572	0	0
NIPSNAP3A	0.25415555	0	0
PRR3	0.25414184	0	0
IL18BP	0.2541225	0	0
MS4A6E	0.25407988	0	0
C3orf62	0.254066	0	0
OSCAR	0.25404674	0	0
EVI5L	0.2540302	0	0
ARMCX2	0.2540074	0	0
OR2T5	0.25387883	0	0
NIPSNAP3B	0.25386244	0	0
UST	0.25385422	0	0
SPRR2D	0.2538486	0	0
HAPLN2	0.2538188	0	1
KRTAP19-3	0.25377393	0	1
CYP4X1	0.25373572	0	0
ARHGEF33	0.2536234	0	0
TEX36	0.2535209	0	0
P2RX3	0.2533514	0	0
ZNF358	0.25332695	0	0
ZNF778	0.2532763	0	0
SH2D7	0.2532749	0	0
GADD45GIP1	0.25324434	0	0
CAPN15	0.25315657	0	0
MRPL53	0.2531354	0	0
CRYGN	0.25309998	0	0
AVL9	0.2530798	0	0
KRTAP7-1	0.25304508	0	1
CXXC4	0.2529283	0	0
ZNF594	0.2528984	0	1
C21orf58	0.25288543	0	0
PPP1R36	0.25280967	0	0
DNASE1L3	0.2527685	0	0
TRIM6-TRIM34	0.25271398	0	0
KRTAP5-4	0.25268272	0	1
C5orf46	0.25264123	0	0
ZKSCAN7	0.25238323	0	1
RHOXF2B	0.25238225	0	0
CDCA5	0.25228304	0	0
ACSM4	0.25226134	0	0
ANKRD34C	0.252258	0	0
ZNF565	0.25224352	0	0
PLEKHN1	0.25223753	0	0
KLHDC8A	0.25219876	0	0
RGPD1	0.252181	0	0
HSD17B6	0.2521694	0	1
PARP11	0.25213504	0	0
C6orf163	0.25209218	0	0
IL26	0.2520669	0	0
CCL17	0.25205362	0	0
SAPCD1	0.2520449	0	0
TXNL4B	0.25200865	0	0
LRRC4B	0.25198698	0	1
GIMAP1-GIMAP5	0.2519517	0	0
TBC1D3B	0.2519315	0	0
PLSCR5	0.2519279	0	0
GPR89B	0.25191307	0	0
FCN2	0.2518788	0	0
ZNF736	0.251803	0	0
BOD1L2	0.25178483	0	0
FMNL1	0.25177106	0	1
RFESD	0.25175995	0	0
ACP6	0.2517503	0	0
C12orf60	0.25172386	0	0
ZNF792	0.2515871	0	1
POLR3GL	0.25156942	0	0
PVRIG	0.251563	0	0
ZNF766	0.25155896	0	1
GPR32	0.2515387	0	0
OR52A1	0.25148067	0	0
OR2B2	0.25139925	0	0
PTPN18	0.25139368	0	0
ZNF841	0.2512729	0	0
SLC7A10	0.25116172	0	0
ZNF485	0.25113142	0	1
PCED1A	0.25111133	0	0
STAC2	0.25108787	0	0
SFT2D1	0.25105903	0	1
SPINK6	0.25105244	0	0
RASIP1	0.25104332	0	0
SPDYE4	0.25103906	0	0
AZIN2	0.25098744	0	0
PROKR1	0.2509113	0	0
MLNR	0.2508884	0	0
KRTAP20-4	0.250871	0	0
IL27RA	0.25076967	0	1
EFNA2	0.25075656	0	0
LIPK	0.25067157	0	0
SMIM13	0.25064808	0	0
IZUMO1	0.25060302	0	0
ZFYVE28	0.25052327	0	0
ARSH	0.25041193	0	0
CLDND1	0.25037915	0	1
OXLD1	0.25028998	0	1
BATF3	0.2501927	0	0
C19orf12	0.25019246	0	0
BATF	0.250187	0	0
CNTNAP1	0.25018492	0	0
DUSP21	0.2501648	0	0
MTERF2	0.25015357	0	0
OR13J1	0.25014585	0	0
FRMD5	0.25013965	0	0
FAM149B1	0.250104	0	0
KCNMB2	0.2500306	0	0
IGSF9	0.24997821	0	0
SCAPER	0.24997368	0	0
OR2G2	0.24993789	0	0
CCDC125	0.24986307	0	0
PANX3	0.24985275	0	0
TOP1MT	0.24981418	0	0
ZNF254	0.24980338	0	0
MEX3A	0.24978623	0	0
SMCO2	0.24972427	0	0
APBB3	0.24957629	0	0
ANKRD20A3	0.24952881	0	0
TMEM88B	0.24946308	0	0
MPP3	0.24946156	0	0
VPS9D1	0.24945128	0	1
KCNK7	0.24942496	0	0
ZNF449	0.24942267	0	0
GPR173	0.24937467	0	0
ZNF835	0.24936111	0	1
TREX2	0.24932258	0	0
OR2AK2	0.24930158	0	0
SNX32	0.24928734	0	0
GPR107	0.24928434	0	1
C19orf38	0.24927875	0	0
GAL3ST3	0.24925728	0	0
SMTNL1	0.24919572	0	0
GPAT2	0.24918254	0	0
ZNF672	0.24915421	0	1
CLEC5A	0.24907264	0	0
OR1J2	0.24897842	0	0
SLC24A5	0.24895045	0	0
DHDH	0.2489136	0	0
OGFOD2	0.24877271	0	0
RGS10	0.24875066	0	1
MFAP2	0.24871823	0	0
POLR2M	0.2486631	0	0
COL20A1	0.24859437	0	1
HTR3B	0.24855936	0	0
C4orf50	0.248462	0	0
SLC35G3	0.24843076	0	0
DUSP7	0.24830885	0	0
ARMCX3	0.24823806	0	0
SPTBN5	0.24823491	0	0
FABP2	0.24818769	0	0
MYL5	0.24818583	0	0
ADM2	0.24815762	0	0
BTBD18	0.24808113	0	0
COL23A1	0.24797297	0	0
ICAM3	0.24792552	0	0
ZNF615	0.24792257	0	1
SDK1	0.24790032	0	0
PSMB11	0.24777761	0	0
INPP5E	0.24773864	0	0
CERS5	0.24771973	0	0
SAMD10	0.24759701	0	0
P3H4	0.24759111	0	0
ZBTB43	0.2475897	0	1
ANKRD53	0.24757929	0	0
RRH	0.24757552	0	0
NPS	0.24752507	0	0
ZNF735	0.24751218	0	0
PLGLB1	0.2474986	0	0
FLYWCH2	0.24746883	0	0
KIR3DL1	0.24745688	0	0
SRGAP2C	0.24729046	0	0
MROH2B	0.24723092	0	0
FBXO48	0.24721801	0	0
IGLON5	0.24720809	0	0
ZNF543	0.24720423	0	0
ZNF687	0.24717538	0	0
OR8B3	0.24715118	0	0
SLC2A6	0.2470829	0	0
OR4D2	0.24705908	0	0
STARD5	0.24699631	0	0
XAF1	0.24698707	0	0
GDF10	0.24693625	0	0
OR5C1	0.24693179	0	0
LCE1B	0.24691053	0	0
LYPD4	0.24688378	0	1
C11orf24	0.24675007	0	0
GAGE1	0.24671209	0	0
ZNF274	0.2466728	0	0
KLK1	0.24665149	0	0
MLLT6	0.24654302	1	1
GKN1	0.24652326	0	0
FAM217A	0.24652019	0	0
TMEM178A	0.24651098	0	0
SHC2	0.2464809	0	0
TIRAP	0.24647336	0	0
HIGD2B	0.24641499	0	0
C1orf43	0.24640183	0	0
TAS2R50	0.24640062	0	0
SNAPC4	0.2463614	0	0
UQCC2	0.24635439	0	0
TTC22	0.24630947	0	0
CIZ1	0.24628857	0	0
FAM200B	0.24628839	0	0
IL32	0.24626918	0	0
TMED7-TICAM2	0.24616894	0	0
PMVK	0.24616861	0	0
NRBP2	0.24601838	0	0
TAS2R4	0.24588089	0	0
RIPPLY2	0.24577756	0	0
GOLPH3L	0.24568474	0	0
C18orf63	0.24564846	0	0
WFDC1	0.24559852	0	0
PPM1J	0.24556327	0	0
PRR7	0.24554482	0	0
IL12A	0.24553147	0	0
TRIM72	0.24549358	0	0
TMEM119	0.24538979	0	0
TAOK1	0.24536335	0	0
FBXW5	0.24534945	0	0
APOF	0.245295	0	0
ZNF430	0.24519508	0	1
HDAC10	0.24517107	0	1
KRT31	0.24516809	0	0
HUS1B	0.24512848	0	0
ZNF347	0.24511316	0	0
CCDC155	0.24510026	0	0
TMEM121	0.24505723	0	0
OR2G6	0.24505687	0	0
ZNF862	0.2450299	0	0
SMCP	0.24499175	0	0
ATG4D	0.24497357	0	0
TTC12	0.24493416	0	0
WDR35	0.24490038	0	0
NBPF15	0.24488643	0	0
NLRP5	0.24487777	0	0
FAM24B	0.24485949	0	0
OPN1LW	0.24485871	0	0
LENEP	0.24468431	0	0
PROM2	0.24419269	0	0
TNNT1	0.24418862	0	0
ZNF48	0.24417353	0	1
ZNF665	0.24411006	0	1
IL1RL2	0.24397632	0	0
WDR45B	0.24396333	0	0
ZNF25	0.24395363	0	0
LRRC70	0.24389812	0	0
UTS2B	0.24384883	0	0
DCAF4L1	0.24377568	0	0
MZT2A	0.24372694	0	1
LCE6A	0.24369892	0	0
VWA2	0.24366751	0	0
CABP5	0.24364126	0	0
GDF5OS	0.24359763	0	0
ADAMTSL4	0.24344671	0	0
TMEM245	0.24344215	0	1
CYTH2	0.24327442	0	0
RAB41	0.24323335	0	0
C19orf44	0.243188	0	0
IGFBP4	0.2431815	0	0
CRTAC1	0.24316327	0	0
ASTL	0.24315378	0	0
ACAP1	0.24304791	0	0
MICALL1	0.24302173	0	1
NEDD8-MDP1	0.24301533	0	0
OR14C36	0.24299502	0	0
ZFP30	0.24298295	0	0
SNAI3	0.2429448	0	0
INTS3	0.24293375	0	0
SSC4D	0.24291658	0	0
ST20	0.24284169	0	0
ZNF432	0.24270833	0	1
FAM53A	0.2427022	0	0
TNFSF14	0.24266735	0	0
WFDC11	0.24263716	0	0
